id,Count,shape_x,shape_y,shape_z
mp-684969,884736,96,96,96
mp-1209520,1492992,128,108,108
mp-1245710,1679616,72,108,216
mp-1179168,884736,96,96,96
mp-556675,2097152,128,128,128
mp-778848,1000000,100,100,100
mp-1095845,4096000,160,160,160
mp-28380,2332800,108,120,180
mp-1094245,790272,56,56,252
mp-662567,5488000,140,140,280
mp-1111483,884736,96,96,96
mp-1181246,2293760,128,140,128
mp-2225353,384000,60,80,80
mp-1221940,401408,56,56,128
mp-556313,1658880,80,96,216
mp-27869,663552,72,72,128
mp-1177747,3360000,80,140,300
mp-1301970,1179648,96,96,128
mp-631561,373248,72,72,72
mp-30361,2097152,128,128,128
mp-1223491,960000,100,96,100
mp-20926,432000,60,60,120
mp-1184831,373248,72,72,72
mp-725598,1008000,72,100,140
mp-1222265,290304,72,72,56
mp-1185879,884736,96,96,96
mp-1070116,663552,72,72,128
mp-1207503,552960,48,48,240
mp-754063,614400,80,80,96
mp-752513,790272,84,84,112
mp-1035918,1048576,64,128,128
mp-1639830,1024000,80,160,80
mp-1100731,1105920,48,128,180
mp-1205715,384000,80,80,60
mp-1215984,13824000,240,240,240
mp-1209181,262144,64,64,64
mp-1186801,262144,64,64,64
mp-776325,2744000,140,140,140
mp-9247,393216,64,64,96
mp-1224049,2621440,128,128,160
mp-1220772,1244160,48,144,180
mp-1247574,1728000,120,120,120
mp-779754,4096000,160,160,160
mp-541901,4096000,160,160,160
mp-1198096,4608000,200,180,128
mp-768686,1228800,80,96,160
mp-1245725,2150400,96,160,140
mp-622345,1376256,128,128,84
mp-780156,1382400,80,96,180
mp-1101575,1966080,192,128,80
mp-1204668,2963520,84,140,252
mp-1147676,229376,64,64,56
mp-996966,258048,48,56,96
mp-1112853,2097152,128,128,128
mp-1205700,884736,96,96,96
mp-20405,784000,140,140,40
mp-756470,1658880,108,96,160
mp-1190669,4096000,160,160,160
mp-752603,512000,80,80,80
mp-1186348,512000,80,80,80
mp-675101,1632960,108,108,140
mp-1212793,1935360,108,112,160
mp-1207143,512000,80,80,80
mp-1095527,774144,64,108,112
mp-756793,806400,80,84,120
mp-770693,2457600,160,96,160
mp-558871,1382400,80,108,160
mp-989578,884736,96,96,96
mp-559289,800000,100,100,80
mp-34806,995328,96,96,108
mp-762700,768000,80,80,120
mp-1100800,1204224,56,56,384
mp-1190355,1344000,80,120,140
mp-505528,2048000,160,160,80
mp-1178725,3211264,128,128,196
mp-556863,3010560,84,160,224
mp-1224727,1843200,72,160,160
mp-676040,995328,96,96,108
mp-1219624,2580480,128,80,252
mp-1220613,1433600,56,160,160
mp-1171226,933120,80,108,108
mp-1187272,373248,72,72,72
mp-362,216000,60,60,60
mp-1187355,512000,80,80,80
mp-757649,4608000,80,192,300
mp-1194659,3440640,96,140,256
mp-1093658,4096000,160,160,160
mp-510122,1728000,120,120,120
mp-1359598,1720320,96,128,140
mp-643561,921600,96,96,100
mp-1174964,896000,80,80,140
mp-1210677,2654208,144,144,128
mp-767392,2304000,80,80,360
mp-570026,746496,108,108,64
mp-8287,501760,56,56,160
mp-1225832,1000000,100,100,100
mp-1103512,1399680,60,108,216
mp-31171,373248,72,72,72
mp-1184034,262144,64,64,64
mp-1102938,790272,84,84,112
mp-676555,2097152,128,128,128
mp-1227328,614400,96,80,80
mp-1192144,1404928,112,112,112
mp-11310,2097152,128,128,128
mp-557125,1572864,128,128,96
mp-757031,1179648,96,96,128
mp-583234,8640000,200,200,216
mp-1176045,1228800,80,96,160
mp-1046445,1209600,84,100,144
mp-1216231,102400,40,40,64
mp-9888,884736,96,96,96
mp-1225762,1720320,96,128,140
mp-754472,884736,96,96,96
mp-1114133,884736,96,96,96
mp-23643,2560000,160,160,100
mp-22002,2097152,128,128,128
mp-1105098,768000,80,80,120
mp-8179,435456,72,72,84
mp-6031,2744000,140,140,140
mp-1197121,2949120,80,128,288
mp-1246529,2508800,80,160,196
mp-1356436,2211840,108,128,160
mp-1286297,768000,80,120,80
mp-1044044,2257920,168,96,140
mp-1187178,1152000,120,120,80
mp-1219068,512000,80,80,80
mp-571163,229376,64,64,56
mp-1223608,3386880,84,168,240
mp-567412,1960000,140,140,100
mp-1024052,1693440,112,108,140
mp-864612,592704,84,84,84
mp-1095535,1440000,120,120,100
mp-1216516,1728000,100,108,160
mp-979339,979776,108,108,84
mp-2232251,921600,80,96,120
mp-23397,2419200,108,140,160
mp-766671,1966080,96,128,160
mp-1111441,1000000,100,100,100
mp-8256,592704,84,84,84
mp-1206309,288000,60,60,80
mp-721415,1728000,120,120,120
mp-1228960,1259712,108,108,108
mp-1104755,983040,80,96,128
mp-641587,1404928,112,112,112
mp-1226950,559872,72,72,108
mp-677138,3211264,128,112,224
mp-19053,216000,60,60,60
mp-29326,762048,84,84,108
mp-1301464,1474560,96,160,96
mp-1186123,512000,80,80,80
mp-1220120,1769472,96,96,192
mp-560032,2688000,140,80,240
mp-1111320,884736,96,96,96
mp-849312,3317760,80,192,216
mp-1331554,2764800,96,96,300
mp-23637,979776,84,108,108
mp-1174880,860160,48,80,224
mp-779301,3763200,140,140,192
mp-753108,896000,80,100,112
mp-1198633,3360000,100,120,280
mp-861639,262144,64,64,64
mp-865538,373248,72,72,72
mp-1195268,4354560,84,216,240
mp-772547,2419200,108,140,160
mp-1210819,829440,72,72,160
mp-2216760,1814400,84,100,216
mp-555161,6451200,160,160,252
mp-553308,677376,56,56,216
mp-1093978,5832000,180,180,180
mp-1044100,2419200,160,140,108
mp-1209998,1200000,100,100,120
mp-1226782,655360,64,64,160
mp-21571,3628800,60,180,336
mp-1223467,655360,64,64,160
mp-1207015,1404928,112,112,112
mp-1212634,1075200,60,112,160
mp-1097339,5832000,180,180,180
mp-30789,512000,80,80,80
mp-1191750,2457600,160,160,96
mp-1174542,5080320,252,252,80
mp-21346,699840,108,108,60
mp-753314,1259712,108,108,108
mp-28531,7077888,192,192,192
mp-770843,752640,80,84,112
mp-5486,345600,60,60,96
mp-1041341,2457600,160,96,160
mp-1216566,870912,108,96,84
mp-1226181,3110400,60,144,360
mp-1474,884736,96,96,96
mp-1186507,2097152,128,128,128
mp-971909,508032,84,84,72
mp-1186990,884736,96,96,96
mp-1185019,884736,96,96,96
mp-1229067,3628800,84,200,216
mp-1219942,4608000,480,80,120
mp-555349,2939328,108,108,252
mp-981209,216000,60,60,60
mp-2646929,4741632,168,168,168
mp-1196673,2903040,108,140,192
mp-766485,1806336,112,112,144
mp-1216369,2744000,140,140,140
mp-18310,2744000,140,140,140
mp-559346,2352000,140,140,120
mp-752888,614400,80,80,96
mp-570173,1866240,108,108,160
mp-1206167,1382400,96,120,120
mp-1646,373248,72,72,72
mp-1228481,864000,60,120,120
mp-768200,1120000,100,80,140
mp-560849,1935360,108,128,140
mp-1173305,884736,96,96,96
mp-1222868,614400,60,80,128
mp-926,216000,60,60,60
mp-3301,393216,64,64,96
mp-1202255,6193152,192,192,168
mp-554270,860160,80,96,112
mp-684743,2016000,120,120,140
mp-759773,1382400,300,48,96
mp-1147,896000,80,80,140
mp-21554,2867200,160,160,112
mp-12710,752640,60,112,112
mp-561851,3386880,168,168,120
mp-1218624,2764800,108,160,160
mp-571197,3211264,64,64,784
mp-1428720,225792,56,56,72
mp-1342904,762048,84,84,108
mp-769922,884736,96,96,96
mp-772428,2097152,128,128,128
mp-1196820,15120000,300,300,168
mp-28964,3483648,72,168,288
mp-753238,995328,48,144,144
mp-2228416,1119744,108,108,96
mp-1184970,373248,72,72,72
mp-1110590,884736,96,96,96
mp-1113630,884736,96,96,96
mp-1297347,2150400,120,128,140
mp-1110795,1404928,112,112,112
mp-1266557,3136000,140,140,160
mp-865905,373248,72,72,72
mp-1028919,2007040,56,56,640
mp-1103795,967680,72,112,120
mp-1227450,1105920,80,96,144
mp-765477,2016000,120,120,140
mp-1080702,870912,72,72,168
mp-1245510,768000,100,96,80
mp-1184626,512000,80,80,80
mp-1347357,1720320,56,160,192
mp-561512,3584000,160,160,140
mp-981215,175616,56,56,56
mp-1207537,752640,80,84,112
mp-1178787,1966080,128,128,120
mp-977585,373248,72,72,72
mp-1661597,2457600,96,160,160
mp-14628,592704,84,84,84
mp-1098297,720000,100,100,72
mp-580962,1935360,72,112,240
mp-21966,3317760,96,144,240
mp-2217632,960000,100,96,100
mp-1217699,351232,56,56,112
mp-772941,1179648,96,96,128
mp-759053,1290240,80,96,168
mp-20557,746496,64,108,108
mp-1025810,1505280,56,56,480
mp-1041433,648000,60,60,180
mp-1184450,1119744,108,108,96
mp-735020,2592000,240,100,108
mp-30367,2352000,140,140,120
mp-28660,7077888,192,192,192
mp-554777,1209600,80,108,140
mp-726052,4096000,160,160,160
mp-1226649,384000,60,80,80
mp-672248,3732480,144,144,180
mp-1174876,829440,48,80,216
mp-1188649,1572864,128,128,96
mp-634101,262144,64,64,64
mp-30874,2073600,144,144,100
mp-1210901,1016064,84,84,144
mp-1201159,1990656,96,96,216
mp-1029536,774144,72,96,112
mp-11507,373248,72,72,72
mp-1178204,1075200,80,84,160
mp-1096887,860160,80,84,128
mp-610744,1814400,108,120,140
mp-1225042,13824000,240,240,240
mp-1030159,1843968,56,56,588
mp-1249301,2903040,108,112,240
mp-756051,725760,72,72,140
mp-1008805,138240,48,48,60
mp-779077,2508800,80,160,196
mp-1215102,3870720,120,192,168
mp-720710,1658880,108,120,128
mp-1252764,774144,144,56,96
mp-1370485,1024000,80,80,160
mp-776510,5529600,160,160,216
mp-770219,1209600,80,84,180
mp-864841,2097152,128,128,128
mp-1013560,884736,96,96,96
mp-1080579,688128,64,84,128
mp-567178,1741824,72,72,336
mp-1192734,2580480,60,192,224
mp-779306,1935360,120,96,168
mp-2218817,884736,96,96,96
mp-1185046,592704,84,84,84
mp-1189085,2016000,120,120,140
mp-20978,592704,84,84,84
mp-1187446,512000,80,80,80
mp-1185197,737280,96,96,80
mp-676169,2007040,112,112,160
mp-1198456,3265920,168,108,180
mp-1048639,10077696,216,216,216
mp-770552,1290240,96,96,140
mp-19026,1179648,96,96,128
mp-554832,3456000,108,100,320
mp-1044386,2048000,80,160,160
mp-27597,1451520,108,112,120
mp-559575,4300800,160,140,192
mp-1303832,1474560,96,96,160
mp-1217969,388800,60,60,108
mp-555874,640000,80,80,100
mp-1198847,3456000,120,160,180
mp-1198536,2211840,60,192,192
mp-1002219,373248,72,72,72
mp-1002206,110592,48,48,48
mp-34578,2822400,140,140,144
mp-9363,491520,64,64,120
mp-758203,3010560,64,168,280
mp-11437,1451520,96,108,140
mp-761268,1075200,168,80,80
mp-1029118,1290240,48,48,560
mp-1096054,4096000,160,160,160
mp-759094,4976640,192,120,216
mp-1094238,677376,84,84,96
mp-1198864,2519424,108,108,216
mp-562561,403200,56,60,120
mp-774292,2903040,96,168,180
mp-1080064,746496,64,108,108
mp-1016903,175616,56,56,56
mp-1191720,4096000,160,160,160
mp-1078670,451584,56,84,96
mp-510062,1474560,64,128,180
mp-1190352,2016000,120,120,140
mp-1086669,526848,56,56,168
mp-2216003,1728000,120,120,120
mp-1184984,884736,96,96,96
mp-1103351,1259712,108,108,108
mp-27583,2612736,216,108,112
mp-20004,702464,56,56,224
mp-1101126,2304000,180,80,160
mp-1202197,2457600,100,128,192
mp-1274516,720000,60,100,120
mp-1222143,2097152,128,128,128
mp-1192584,2097152,128,128,128
mp-1222737,592704,84,84,84
mp-1191175,2634240,196,96,140
mp-1209778,1990656,144,144,96
mp-1173322,1032192,96,96,112
mp-1202484,2744000,140,140,140
mp-1223393,884736,96,96,96
mp-1221460,11239424,224,224,224
mp-1182611,4718592,192,128,192
mp-1056702,110592,48,48,48
mp-978545,512000,80,80,80
mp-1227105,1404928,112,112,112
mp-18463,1646400,84,140,140
mp-753038,746496,48,72,216
mp-2145,216000,60,60,60
mp-27473,4147200,216,120,160
mp-1196569,4147200,80,144,360
mp-766852,2744000,140,140,140
mp-1209196,2822400,168,120,140
mp-753888,884736,96,96,96
mp-1206785,592704,84,84,84
mp-1163950,4096000,160,160,160
mp-1225137,393216,64,64,96
mp-1204422,2949120,160,96,192
mp-1187483,216000,60,60,60
mp-1075011,1105920,80,108,128
mp-1205886,884736,96,96,96
mp-1043894,1016064,84,84,144
mp-1226192,1382400,120,120,96
mp-1225326,1548288,96,96,168
mp-1181854,2419200,96,180,140
mp-23155,216000,60,60,60
mp-28962,806400,56,120,120
mp-1188073,663552,96,96,72
mp-542459,3584000,160,160,140
mp-3567,338688,56,56,108
mp-625275,829440,48,80,216
mp-1176211,1228800,48,160,160
mp-1228962,497664,48,48,216
mp-31509,1053696,112,112,84
mp-1192109,1306368,108,108,112
mp-1196973,1411200,56,140,180
mp-1207693,4096000,160,160,160
mp-1175841,1105920,96,96,120
mp-1200285,2293760,128,128,140
mp-1218275,2097152,128,128,128
mp-883306,2370816,84,84,336
mp-569487,2304000,72,160,200
mp-780797,1244160,72,72,240
mp-556951,3096576,128,144,168
mp-2228488,884736,96,96,96
mp-1232425,373248,72,72,72
mp-1193528,4128768,192,168,128
mp-1147525,1259712,108,108,108
mp-777314,2744000,140,140,140
mp-1106339,1075200,80,80,168
mp-510531,1327104,96,96,144
mp-780415,884736,96,96,96
mp-1046563,3528000,140,140,180
mp-1226711,864000,120,120,60
mp-1193638,2239488,108,108,192
mp-995434,645120,48,84,160
mp-758877,4665600,216,216,100
mp-1192093,967680,56,96,180
mp-23421,1769472,128,128,108
mp-765191,1152000,80,120,120
mp-1226836,1404928,112,112,112
mp-27351,4014080,160,128,196
mp-2217327,884736,96,96,96
mp-1217467,263424,56,56,84
mp-1191614,2359296,128,128,144
mp-1207875,3628800,60,216,280
mp-1196495,2257920,180,112,112
mp-1190197,5017600,140,140,256
mp-1195216,3225600,128,140,180
mp-1206944,921600,120,120,64
mp-773894,3732480,192,108,180
mp-5777,245760,60,64,64
mp-5033,884736,96,96,96
mp-676516,11468800,160,160,448
mp-2232330,995328,96,96,108
mp-1097433,5832000,180,180,180
mp-1079106,248832,48,72,72
mp-770783,3763200,140,140,192
mp-2230164,896000,80,80,140
mp-1200689,2257920,112,80,252
mp-1208158,2744000,140,140,140
mp-675073,1474560,96,96,160
mp-568087,640000,64,100,100
mp-766561,2744000,140,140,140
mp-1029059,2007040,56,56,640
mp-1188262,1492992,96,108,144
mp-1183683,175616,56,56,56
mp-778517,2097152,128,128,128
mp-755131,725760,72,84,120
mp-1202920,3211264,128,128,196
mp-768678,4704000,140,140,240
mp-1183893,592704,84,84,84
mp-772041,2097152,128,128,128
mp-1228496,2304000,120,120,160
mp-1111610,2744000,140,140,140
mp-4720,442368,48,96,96
mp-774683,1327104,96,96,144
mp-686697,2116800,84,84,300
mp-778261,2508800,128,140,140
mp-1208343,1404928,112,112,112
mp-1043709,2744000,140,140,140
mp-1205655,1259712,108,108,108
mp-774831,2097152,128,128,128
mp-1224921,1572864,96,128,128
mp-17967,1209600,80,108,140
mp-10659,439040,56,56,140
mp-2223111,1016064,84,84,144
mp-1104399,1728000,120,120,120
mp-1228444,1814400,108,120,140
mp-7561,884736,96,96,96
mp-1046779,1209600,80,84,180
mp-1219341,516096,56,72,128
mp-1098349,2097152,128,128,128
mp-19062,216000,60,60,60
mp-1246814,1404928,112,112,112
mp-11583,602112,56,56,192
mp-867311,592704,84,84,84
mp-21292,592704,84,84,84
mp-2921,4741632,168,168,168
mp-27937,921600,60,120,128
mp-759196,1382400,48,80,360
mp-15896,1166400,108,108,100
mp-1217055,921600,80,80,144
mp-1219911,592704,84,84,84
mp-1223918,351232,56,56,112
mp-1112502,1728000,120,120,120
mp-30034,388800,60,60,108
mp-23278,802816,64,112,112
mp-1095230,691200,80,80,108
mp-1690,338688,56,56,108
mp-780413,4096000,160,160,160
mp-1047695,1290240,48,160,168
mp-1079553,752640,112,112,60
mp-1106078,716800,80,80,112
mp-6146,1179648,96,96,128
mp-1097834,1290240,96,96,140
mp-1095677,1048576,64,64,256
mp-1039966,2744000,140,140,140
mp-36053,896000,80,80,140
mp-774778,2621440,128,128,160
mp-31051,1728000,120,120,120
mp-974754,373248,72,72,72
mp-780499,921600,80,96,120
mp-1187909,373248,72,72,72
mp-2226923,774144,84,96,96
mp-1226519,512000,80,80,80
mp-1079686,376320,56,56,120
mp-2318,184320,48,48,80
mp-3237,658560,140,56,84
mp-1097933,1843200,120,120,128
mp-1196122,4233600,140,140,216
mp-1209753,790272,56,56,252
mp-581171,6451200,160,160,252
mp-770974,1474560,96,96,160
mp-769653,768000,80,80,120
mp-1074046,2239488,108,108,192
mp-554376,2116800,140,140,108
mp-1192703,1843200,120,120,128
mp-567379,497664,72,72,96
mp-22283,806400,80,84,120
mp-776660,2293760,128,128,140
mp-2214695,896000,80,140,80
mp-23843,1152000,80,80,180
mp-973185,230400,48,48,100
mp-1222370,1000000,100,100,100
mp-23803,276480,48,72,80
mp-1218378,777600,60,108,120
mp-758304,2097152,128,128,128
mp-1190190,2519424,108,108,216
mp-637292,313600,56,56,100
mp-1215989,1259712,108,108,108
mp-582067,3932160,128,128,240
mp-760027,1290240,96,96,140
mp-24157,2073600,96,120,180
mp-1078361,691200,80,80,108
mp-759496,1843200,120,120,128
mp-10767,1105920,96,96,120
mp-1179462,4515840,160,168,168
mp-631342,216000,60,60,60
mp-781897,1200000,100,100,120
mp-1114153,2744000,140,140,140
mp-29520,1741824,72,108,224
mp-1200374,2240000,100,140,160
mp-761265,2016000,80,140,180
mp-985299,512000,80,80,80
mp-22608,806400,80,120,84
mp-559247,3048192,168,168,108
mp-532007,3211264,56,56,1024
mp-1173887,430080,48,80,112
mp-776730,2612736,84,108,288
mp-1186696,512000,80,80,80
mp-1220296,2097152,128,128,128
mp-1324601,4096000,160,160,160
mp-1183269,497664,72,72,96
mp-766995,2822400,84,120,280
mp-760227,1792000,80,140,160
mp-983409,373248,72,72,72
mp-30463,1105920,80,96,144
mp-1028604,1806336,56,56,576
mp-131,184320,48,48,80
mp-1189097,1966080,128,128,120
mp-561433,1024000,80,80,160
mp-867372,512000,80,80,80
mp-753570,1327104,96,96,144
mp-1183053,216000,60,60,60
mp-1219208,1259712,108,108,108
mp-1246351,301056,56,56,96
mp-620058,4536000,100,180,252
mp-1246838,762048,84,108,84
mp-756191,1024000,80,80,160
mp-558810,1814400,84,180,120
mp-865949,373248,72,72,72
mp-2219736,1806336,56,56,576
mp-11484,175616,56,56,56
mp-753103,829440,72,96,120
mp-1018133,138240,48,48,60
mp-1096542,5832000,180,180,180
mp-1154487,4096000,160,160,160
mp-1044764,2903040,80,144,252
mp-1041945,3483648,84,144,288
mp-1220590,512000,80,80,80
mp-1225529,1536000,240,80,80
mp-768859,1966080,96,128,160
mp-1209370,1720320,56,160,192
mp-766107,1814400,56,180,180
mp-1106177,1152000,64,100,180
mp-550745,2150400,84,160,160
mp-1045642,1612800,80,80,252
mp-1207676,2744000,140,140,140
mp-570561,746496,64,108,108
mp-1233343,2419200,288,84,100
mp-756701,884736,96,96,96
mp-743676,2007040,112,112,160
mp-1096335,4096000,160,160,160
mp-1185703,2744000,140,140,140
mp-1113099,1000000,100,100,100
mp-977548,903168,72,112,112
mp-1215980,512000,80,80,80
mp-1087230,560000,56,100,100
mp-1002572,537600,80,80,84
mp-1075786,1280000,80,80,200
mp-1146,884736,64,108,128
mp-1078804,802816,112,112,64
mp-1372790,1433600,160,80,112
mp-23884,884736,96,96,96
mp-1177514,884736,96,96,96
mp-2226818,645120,48,84,160
mp-707273,1270080,84,84,180
mp-777790,921600,80,96,120
mp-766225,1290240,48,160,168
mp-1184550,184320,48,48,80
mp-1029784,393216,64,64,96
mp-2232136,1179648,96,96,128
mp-28327,2048000,160,100,128
mp-568729,3763200,140,140,192
mp-669455,5184000,120,120,360
mp-1192037,1935360,108,128,140
mp-570869,2744000,140,140,140
mp-1176181,1152000,48,80,300
mp-1194862,2304000,120,80,240
mp-1200620,2150400,120,140,128
mp-23098,983040,128,80,96
mp-1185205,663552,96,96,72
mp-1211596,1259712,108,108,108
mp-610517,917504,112,64,128
mp-30177,1259712,108,108,108
mp-1186942,373248,72,72,72
mp-1213146,3265920,108,108,280
mp-1043919,846720,84,84,120
mp-6455,1119744,96,108,108
mp-756901,884736,96,96,96
mp-1340624,1179648,128,96,96
mp-1225654,175616,56,56,56
mp-1213066,829440,64,108,120
mp-1096240,2985984,144,144,144
mp-1224058,1097600,56,140,140
mp-1095657,1146880,64,64,280
mp-29055,1354752,112,112,108
mp-1104276,829440,72,72,160
mp-773119,1209600,108,80,140
mp-861175,1382400,72,120,160
mp-1213115,2949120,128,128,180
mp-850772,2764800,48,180,320
mp-1100545,1228800,80,96,160
mp-1236902,2097152,128,128,128
mp-1073396,860160,56,80,192
mp-2229194,1032192,96,96,112
mp-743619,1866240,108,108,160
mp-22506,2949120,96,160,192
mp-1176788,1548288,108,112,128
mp-193,221184,48,48,96
mp-1173258,2963520,84,84,420
mp-1202896,5529600,160,160,216
mp-1211674,829440,80,108,96
mp-24681,4096000,160,160,160
mp-1006226,1638400,100,128,128
mp-1187954,512000,80,80,80
mp-1209117,1555200,108,120,120
mp-1014342,987840,84,84,140
mp-1345518,1128960,48,140,168
mp-541735,6480000,180,180,200
mp-1214894,896000,80,80,140
mp-862858,737280,80,96,96
mp-1025747,1505280,56,56,480
mp-1100624,2880000,120,120,200
mp-1183419,216000,60,60,60
mp-849533,1161216,48,144,168
mp-1220241,1404928,112,112,112
mp-1178269,1244160,72,72,240
mp-16773,1720320,128,112,120
mp-720196,2359296,128,128,144
mp-1290584,1474560,96,96,160
mp-6074,884736,96,96,96
mp-2612,262144,64,64,64
mp-866501,7077888,192,192,192
mp-686572,5184000,108,160,300
mp-27185,4096000,160,160,160
mp-28406,1720320,96,128,140
mp-1336,184320,48,48,80
mp-773173,2419200,80,140,216
mp-1173724,3010560,128,140,168
mp-861974,373248,72,72,72
mp-634410,225792,56,56,72
mp-1174794,967680,48,80,252
mp-1185030,884736,96,96,96
mp-707135,921600,80,80,144
mp-18881,1259712,108,108,108
mp-1209589,1806336,96,96,196
mp-667342,2744000,140,140,140
mp-1192064,1097600,56,140,140
mp-87,72576,36,36,56
mp-1038385,2097152,128,128,128
mp-1246943,395136,84,84,56
mp-20918,403200,60,60,112
mp-1106056,2097152,128,128,128
mp-23092,884736,96,96,96
mp-560181,640000,80,80,100
mp-684833,2744000,140,140,140
mp-703531,1492992,144,96,108
mp-778723,1327104,48,128,216
mp-755946,884736,96,96,96
mp-1093580,5832000,180,180,180
mp-1183451,175616,56,56,56
mp-1220851,1075200,48,140,160
mp-605873,4096000,160,160,160
mp-1181903,592704,84,84,84
mp-754719,884736,72,128,96
mp-10792,2419200,108,140,160
mp-1105589,691200,80,80,108
mp-1193999,1792000,160,80,140
